X,Y
494606.20402299997,5456629.40015
494606.20402299997,5456629.40015
494496.90453199996,5458419.23585
494592.75389700005,5458736.01272
494592.75389700005,5458736.01272
494477.564596,5455089.53807
494500.15357299993,5458519.6611
494536.746035,5458528.04124
494607.96010799997,5457630.50856
490465.395638,5459393.15058
490468.63128599996,5459402.76844
489881.69694700005,5458901.48726
489924.70463999995,5458849.10755
489924.70463999995,5458849.10755
490437.62228,5458177.90917
490437.62228,5458177.90917
490437.62228,5458177.90917
490437.62228,5458177.90917
490442.132342,5458169.450669999
490249.255805,5457601.54225
494495.928443,5455248.44453
494553.73381099995,5455210.05997
494478.12107600004,5457715.03001
494619.163841,5457719.7765
490032.10571599996,5457314.08737
490094.286867,5457244.96184
490094.286867,5457244.96184
490140.32558500004,5457206.50885
488204.98289700004,5457826.75834
497173.26729799993,5457724.15136
489950.62981,5456068.74242
489969.21919499995,5454471.82257
490291.24158699997,5459268.6974
494479.58362399996,5457715.620709999
494532.13541899994,5458125.86419
489714.497407,5457650.91042
489714.497407,5457650.91042
494604.30152200005,5458940.06932
492586.25315500004,5457734.67662
492586.58630699996,5457740.92971
492612.27158299997,5457798.09177
490665.07623999997,5457840.26468
490480.726505,5459545.26214
490487.24702,5459538.916019999
490526.370053,5459500.839369999
490528.000179,5459499.25284
490544.444378,5459470.4886300005
492871.707034,5457674.858990001
489843.787022,5450212.4103
490222.380926,5458390.73829
490222.380926,5458390.73829
494550.614704,5458226.92657
494585.259491,5458226.289890001
494614.46095200005,5458216.58237
490024.307267,5456550.26576
490024.307267,5456550.26576
489947.51086499996,5456150.47707
489998.87740299996,5453715.0812800005
489918.17319799995,5451842.26294
490038.876987,5457122.80396
490095.843603,5457047.4351699995
489963.30261899997,5450474.893569999
490095.57446599996,5456860.114569999
490622.647937,5459639.1627
490628.92953,5459632.79019
490628.92953,5459632.79019
490640.32756999996,5459634.25266
490652.485504,5459608.89329
490727.00320100004,5459651.753830001
494557.85523900006,5457914.15685
494639.332529,5458317.17953
490538.41736099997,5459631.12825
490538.41736099997,5459631.12825
490266.575779,5459439.257730001
489884.01323999994,5459039.865259999
489906.121858,5459030.906359999
490720.766411,5459825.97489
494939.26705699996,5457603.23094
489242.160747,5457705.8403199995
494679.76616099995,5456522.2862
494712.98214300006,5456513.06434
494718.294384,5456420.4579
494767.61053999997,5456410.24583
494703.455166,5455970.412959999
494732.36979399994,5457425.80387
494781.80506899994,5454987.19716
494728.710369,5454477.48822
494656.58807,5453966.306969999
494680.34870900004,5453318.004430001
494606.46624399995,5452282.432030001
494606.46624399995,5452282.432030001
494556.762679,5451861.957169999
494654.44046099996,5457026.48568
494702.526844,5457035.0154800005
494729.059605,5457025.5313800005
494680.54340799997,5457638.62239
490470.89585900004,5457929.215340001
490470.89585900004,5457929.215340001
490470.89585900004,5457929.215340001
490470.89585900004,5457929.215340001
490413.33353,5458003.69084
489838.215717,5457607.04605
490004.7375,5457480.74037
490004.7375,5457480.74037
490195.52283800003,5457680.18066
496017.050575,5457537.11814
494662.951385,5457709.7614
497172.646312,5457616.35823
492697.83316000004,5457658.40921
492733.955863,5457768.14235
489857.12231899996,5457470.73293
489887.420316,5458978.01729
489991.785995,5461819.05939
494624.51453199994,5458952.84875
494635.210853,5458946.14238
494635.210853,5458946.14238
494635.210853,5458946.14238
494636.65995299997,5458946.51235
494636.65995299997,5458946.51235
494636.65995299997,5458946.51235
494636.65995299997,5458946.51235
494636.65995299997,5458946.51235
492610.45150200004,5457742.6134
492610.45150200004,5457742.6134
496778.994179,5457617.480169999
490414.595966,5459610.85589
490425.4155,5459600.07825
490457.75970500003,5459554.95187
495365.029837,5457613.27997
491355.25956800004,5460631.893759999
491355.25956800004,5460631.893759999
488047.57007200003,5457775.41543
489786.19064799993,5456669.97322
489786.19064799993,5456669.97322
489786.19064799993,5456669.97322
489918.164749,5456657.46738
489822.242146,5456555.985719999
489885.863459,5456554.78149
489915.78425900004,5456554.21512
489899.383799,5456453.36831
489811.332492,5457645.57816
489826.897958,5457643.46028
489942.446806,5457434.8332
489808.93392700003,5452371.19385
489576.210462,5451861.242980001
489610.32297,5451859.86171
489633.45695200004,5451858.9249
489756.390882,5451853.9471
489694.54326000006,5451253.00237
489694.54326000006,5451253.00237
489698.88022299996,5451252.86043
489633.495643,5450875.8148300005
489690.19960299996,5450490.9925
489758.374025,5450480.1393099995
489803.82568500005,5456961.0996900005
489895.77375500003,5456967.86533
489912.73358100007,5456864.8885699995
489899.56399399997,5456763.4538900005
490582.62599300005,5459679.76869
490610.355155,5459705.81174
489681.394871,5458937.00729
494713.656679,5458314.45713
490395.721919,5459773.34786
490448.237042,5459721.279069999
488901.15706800006,5457664.16864
488383.399703,5457601.81614
490168.13377700007,5459549.40847
490456.941191,5459921.05322
490459.41199700005,5459919.85119
490459.41199700005,5459919.85119
490555.64716899995,5459895.45749
490587.564151,5459864.19708
490587.564151,5459864.19708
490592.12371899997,5459859.73131
490598.52197600005,5459866.26395
489679.44148800004,5458940.06238
492047.37291800004,5457636.40984
492047.37291800004,5457636.40984
494927.287122,5457454.99809
494936.50255900004,5457458.54581
489810.56634799996,5459270.83043
489834.551095,5459246.8882
489834.551095,5459246.8882
489834.551105,5459246.88819
489834.551105,5459246.88819
489834.551105,5459246.88819
489854.17500299995,5459227.29907
489871.119718,5459223.30475
490114.94451400003,5457713.45561
494781.67321700003,5456512.90366
494858.001245,5456311.87864
494840.68706,5455730.392519999
494856.073217,5457431.2334900005
494860.759921,5457421.88261
494860.759921,5457421.88261
494917.465782,5455424.33187
494756.36448100006,5452500.65811
494611.39883900003,5451603.32206
494619.88535200007,5451612.27273
494873.084871,5457032.83422
494785.679972,5456626.885290001
494833.614704,5456617.07684
494872.291947,5456625.68638
494719.60947100003,5458414.469959999
494794.5916270001,5458422.37156
494731.705824,5458724.033319999
494731.705824,5458724.033319999
494731.99190900003,5458733.17286
494734.55266899994,5458723.94434
494734.55266899994,5458723.94434
494734.55266899994,5458723.94434
494784.608933,5458722.37735
494859.979221,5458729.16631
494676.064735,5450744.67289
494802.437333,5457627.8592
490419.58396099997,5457877.15775
490419.58396099997,5457877.15775
490419.58396099997,5457877.15775
490419.58396099997,5457877.15775
490419.58396099997,5457877.15775
490419.58396099997,5457877.15775
490244.613589,5459630.69305
490137.22362799995,5457751.06385
494882.794953,5454984.71134
492681.942921,5457603.411309999
492713.461414,5457636.6962
492238.255792,5457561.08285
492238.34809600003,5457598.03864
494923.23865699995,5458018.92318
494923.23865699995,5458018.92318
494923.23865699995,5458018.92318
494923.23865699995,5458018.92318
494923.23865699995,5458018.92318
490092.81945,5459451.9609
490092.81945,5459451.9609
492396.080055,5457641.73035
494759.86838999996,5458934.0954
494931.631741,5458118.67483
492481.831962,5457615.016559999
492527.06586800003,5457535.777480001
492588.71348999994,5457658.0047699995
496788.078842,5457440.605830001
496788.31492200005,5457461.91711
490361.087291,5459651.46505
490374.061584,5459638.37289
490374.061584,5459638.37289
495079.332697,5457517.61804
492288.38135200005,5457616.32934
492288.381387,5457616.3293
492288.381387,5457616.3293
494709.33478699997,5458223.129480001
494732.86311700003,5458222.65312
494894.000855,5458210.28597
494944.66059,5458208.91075
489605.73187799996,5456665.45189
489607.391437,5456674.55621
489731.04225,5456662.2307400005
489662.079959,5456559.01723
489585.28665799997,5456462.1456
489585.28665799997,5456462.1456
489540.8841520001,5454872.38112
489666.288433,5457446.21575
489749.14417,5457444.28801
489749.14417,5457444.28801
489596.610346,5457249.67506
489668.212951,5457247.67851
489668.86731099995,5457247.66059
489668.86731099995,5457247.66059
489668.86731099995,5457247.66059
489668.86731099995,5457247.66059
489502.288228,5451163.49333
489502.288228,5451163.49333
489622.136729,5457059.68293
489711.599209,5457057.19151
489664.679159,5456964.63579
489613.964787,5456882.4296
490478.49127600004,5459786.11401
492756.273426,5457626.00096
489688.205784,5458137.91154
488728.224932,5457661.24418
494917.648887,5458319.55924
494919.753636,5458319.51248
488898.58798500005,5457567.73293
490332.749145,5460025.76684
489616.238191,5459110.34705
489625.61399600003,5459220.6058
489639.07147100003,5459330.2260300005
489417.262284,5457487.037330001
497740.883444,5457317.94314
494375.67773100006,5457384.2147699995
492044.35688800004,5457413.48103
494926.765675,5457382.97018
494926.78468999994,5457335.758359999
489870.001364,5459533.78795
489927.083054,5459475.7773
491985.418835,5457397.39663
489742.200945,5459351.7879800005
489742.200945,5459351.7879800005
495013.84067799995,5456406.6011
495012.175646,5457332.52034
494913.08928599994,5454054.783530001
494782.906782,5452765.32273
494939.3381,5457145.25334
494993.86673400004,5457144.56045
494873.557351,5451913.6199900005
494938.87916300003,5456820.513669999
494938.87916300003,5456820.513669999
495036.74481899996,5456828.86305
495036.74481899996,5456828.86305
494999.845601,5456623.72874
495037.20611599996,5456613.97425
495037.995349,5456613.96127
494882.005154,5458411.77781
494882.005154,5458411.77781
495006.22682299995,5458409.73115
494908.037783,5458728.35879
494993.31526400003,5458718.659990001
494993.31526400003,5458718.659990001
495008.028538,5458718.5643
494895.32229499996,5450613.62794
494907.163809,5450608.47215
494082.197101,5457438.92401
490181.831102,5459676.97735
494936.22643999994,5454946.68343
495022.890154,5457705.94384
495492.320658,5457406.21738
487768.98195600003,5457566.16422
492238.430851,5457413.67863
495008.62456400006,5458018.11541
492391.776108,5457408.03546
494987.544896,5458108.90676
492523.551032,5457412.6168
492523.565761,5457414.1166199995
496786.71067799994,5457317.72303
496787.50717299996,5457397.48624
490173.62850200007,5459837.37155
490211.12864899996,5459813.67203
490237.80865200004,5459787.73802
490255.797234,5459757.500580001
490255.797234,5459757.500580001
490258.11517299997,5459755.2472
490258.11517299997,5459755.2472
494911.027924,5458218.9712
494930.791592,5458218.43466
494948.15890100005,5458208.828509999
494988.622576,5458208.12218
488553.333371,5457577.06683
489512.498588,5456563.01647
489512.498588,5456563.01647
489494.27740200004,5457557.8511
489546.141634,5457449.10487
489493.725009,5453932.49414
489486.922902,5457361.728080001
489536.918468,5457360.474830001
489364.9909,5451761.55402
489384.479843,5451261.54485
489439.353909,5456979.507730001
489443.150996,5456979.410730001
489562.244276,5456874.51255
489419.42240200005,5456775.91317
489472.541162,5456783.590419999
489544.465985,5456781.5999300005
490277.20197700005,5459988.08925
489419.507546,5455190.921130001
489419.507546,5455190.921130001
489419.55146899994,5455190.92018
495053.80619399995,5458316.68807
495053.80619399995,5458316.68807
495130.383533,5458315.515319999
495170.627509,5458314.89915
490218.51202100003,5459949.2411
489942.556758,5459759.38918
489942.556758,5459759.38918
489942.791097,5459759.15912
489960.202071,5459754.86971
489960.202071,5459754.86971
489404.894204,5457403.76099
494366.00722299994,5457251.45505
494926.70101,5457310.51728
494926.76427700004,5457324.0828
494935.75454700005,5457291.09533
489305.89626300003,5457750.693659999
489319.567636,5457750.3188
489355.91604,5457969.05157
491855.86586099997,5457337.14879
495062.98681000003,5456511.57637
495067.394014,5456415.53784
495126.828805,5456406.16281
495098.731784,5456317.02389
495090.623488,5456208.53144
495136.00982399995,5456207.80874
495074.58731800003,5457322.5398699995
495014.36524300004,5453607.65925
495002.41706000007,5453424.06582
494964.21595100005,5451946.748790001
495067.55203500006,5456819.46849
495067.55203500006,5456819.46849
495067.55203500006,5456819.46849
495068.415328,5456819.46167
495068.415328,5456819.46167
495090.10676899995,5456828.429769999
495106.228162,5456828.29865
495106.228162,5456828.29865
495113.87426400004,5456819.09222
495117.05391899997,5456819.06652
495131.96274399996,5456828.08961
495146.851791,5456827.96876
495163.064655,5456827.837040001
495039.10780500004,5458718.29971
495043.05953599996,5458718.23263
495077.00998100004,5458717.65213
495077.00998100004,5458717.65213
495077.00998100004,5458717.65213
495077.00998100004,5458717.65213
495077.00998100004,5458717.65213
495077.00998100004,5458717.65213
495217.404243,5458724.39875
494933.21516400005,5450597.129509999
495071.758904,5458609.15637
495081.649272,5458618.185959999
495164.252155,5458514.6052
495040.23284099996,5458820.79314
494083.530718,5457357.59281
487757.884875,5457494.0067
489333.09653999994,5458165.5225599995
495097.42643100006,5457077.51858
489679.256303,5459482.27131
489679.256303,5459482.27131
489835.34647700004,5459711.10191
489835.34647700004,5459711.10191
489365.091,5458230.3604
495092.379454,5458107.76117
495164.87263100006,5458106.967
496777.150562,5457291.06824
490068.808463,5459953.04347
490069.95691899996,5459951.9126699995
490120.63771599997,5459902.02191
490140.045613,5459870.085080001
490142.297071,5459867.86886
491609.818616,5457422.81408
491610.550282,5457446.31254
491610.550282,5457446.31254
491610.550282,5457446.31254
491610.550282,5457446.31254
491620.075667,5457458.47072
495050.64098100003,5455511.097159999
495083.754796,5455503.29328
488039.253141,5457491.99284
495191.496721,5459011.45135
495195.295783,5459012.621780001
495057.52632299997,5455722.6813900005
489314.02850699995,5456681.95121
489354.89030699997,5456470.47838
489355.99646899995,5456061.27215
489322.44433500007,5457562.44005
489402.22959899995,5457452.83826
489402.22959899995,5457452.83826
489402.22959899995,5457452.83826
489370.175482,5457355.94051
489246.237048,5457259.432080001
489366.9223,5457256.096940001
489393.016388,5457255.37591
489396.13951400004,5457255.28916
489276.07336000004,5457173.64333
489288.30971099995,5457163.50055
489304.959383,5457163.51395
489399.035722,5457160.32194
489053.435411,5451373.95452
489077.59435,5451382.6640800005
489180.815341,5451371.655180001
489311.51591,5456882.51979
489390.044099,5456776.72712
486926.436136,5457507.91059
489270.147742,5457651.23003
490107.21601000003,5460057.33373
489837.45308400004,5459876.23917
489841.280437,5459872.41973
489841.280437,5459872.41973
489874.927162,5459825.9247
489876.922241,5459823.93342
489876.922241,5459823.93342
491630.39783599996,5457208.66801
495332.28831400006,5457811.06398
494925.294167,5457155.3483
494935.300622,5457216.61885
494935.300622,5457216.61885
494935.32167,5457218.1163800005
494935.36376700003,5457221.11145
489212.048104,5457982.29281
489248.306187,5457972.8531599995
489241.833117,5457363.73701
495271.82918999996,5456412.81812
495208.281184,5456305.79909
495218.616962,5456314.81766
495253.652538,5456305.24505
495253.652538,5456305.24505
495207.095955,5456206.67698
495272.548937,5457117.86425
495211.127463,5456611.8856
495323.44853500003,5458403.71441
494074.706249,5457339.57131
495197.79107200005,5454746.717730001
495489.871145,5457198.23497
495498.908158,5457218.85183
495498.908158,5457218.85183
489066.58639099996,5457367.97459
489712.025405,5459845.79234
489771.59694300004,5459773.779069999
489799.19748900004,5459746.383330001
489179.974141,5458256.80665
495242.36596499995,5459117.72616
495284.489166,5459118.0229400005
495318.408136,5459127.40603
495319.201245,5459127.41144
495319.201245,5459127.41144
492529.27128199994,5457275.55225
495135.35249399993,5450804.876540001
497933.93497600005,5457196.87395
487903.206506,5457312.11754
487904.438589,5457392.85711
495237.90497,5459017.10746
495237.90497,5459017.10746
495248.74872299994,5459026.19984
495262.777559,5459026.1323
495356.574993,5459025.68243
489127.49813100003,5456575.18865
489127.49813100003,5456575.18865
489127.49813100003,5456575.18865
489205.09715600003,5456362.18484
489156.616751,5456167.49891
489185.45735100005,5457459.123269999
489234.742901,5457457.84281
489111.13212200004,5457373.04144
488977.953326,5453431.65682
489119.69366800005,5453116.254869999
489148.585911,5457261.92341
489219.263407,5457260.140240001
488906.270105,5452106.6245800005
489158.687353,5456792.29826
489216.489112,5456781.56582
490079.398053,5460209.67538
490079.398053,5460209.67538
490145.147245,5460130.64783
486126.37788199994,5457365.6289099995
489247.65930600005,5458069.91361
491719.402925,5457262.83807
489116.832409,5457655.34396
492371.25130600005,5457639.813490001
492443.00325,5458848.83282
492441.095114,5458743.48176
492441.095114,5458743.48176
492441.095114,5458743.48176
492441.095114,5458743.48176
492427.585635,5458637.52592
495523.113342,5459101.4505900005
496794.69857799995,5459132.1452
495893.70273500006,5459098.9346900005
492454.35658500006,5458947.15533
492348.642887,5456600.1498
492334.06610500003,5455767.52828
492272.63185600005,5453169.40752
492338.248266,5456696.13019
492385.36005200003,5458872.4547
492366.226746,5458760.27225
492575.46301400004,5459006.0234900005
492580.91324300005,5459007.43972
492608.92478400003,5459014.72041
492121.816784,5457646.93019
492141.068984,5457646.37747
492421.457576,5459007.20548
491263.087292,5457816.87481
493063.919018,5458989.99297
493063.919018,5458989.99297
493063.919018,5458989.99297
493064.26169899997,5459002.54974
493073.51461499993,5459006.39238
491958.32749899995,5458579.25303
492509.335838,5456486.763809999
492583.275386,5456485.1243900005
492583.275386,5456485.1243900005
492552.185612,5457497.6931300005
492551.628913,5457488.55842
492487.40197,5454813.89117
492479.49569899996,5454036.134190001
492514.31095600006,5453843.67745
492594.90684799996,5453729.70425
492436.581265,5451848.78771
492527.73420299997,5451452.70321
492519.124993,5456974.741219999
492517.95900699997,5456774.66218
492517.95900699997,5456774.66218
492517.95900699997,5456774.66218
492581.232959,5456781.99856
492518.20198,5456689.34522
492521.257091,5456698.36977
492572.064901,5456696.25086
492572.064901,5456696.25086
492574.90981599997,5456696.132069999
492574.640974,5458843.745709999
492574.640974,5458843.745709999
492580.54940600006,5458852.68865
492580.54940600006,5458852.68865
492580.54940600006,5458852.68865
492580.54940600006,5458852.68865
492580.54940600006,5458852.68865
492580.54940600006,5458852.68865
492612.815163,5458842.41215
492613.134329,5458851.5506
492630.917893,5458841.77991
492677.984995,5458840.1360599995
492678.59017299995,5458840.11525
492742.350437,5458433.13567
492566.49570699997,5458738.91302
492566.49570699997,5458738.91302
492566.49570699997,5458738.91302
492566.49571000005,5458738.91305
492566.49571000005,5458738.91305
492566.49571000005,5458738.91305
492566.80006499996,5458748.05198
492574.13542299997,5458747.807680001
492575.394709,5458747.7679
492606.84017399995,5458737.56942
492628.84624600003,5458736.8365400005
492628.84624600003,5458736.8365400005
492636.18160600006,5458736.59225
492636.18160600006,5458736.59225
492687.529104,5458734.8822
492687.529104,5458734.8822
492687.529115,5458734.8822
492702.721679,5458743.52563
492702.721679,5458743.52563
492702.721679,5458743.52563
492702.721679,5458743.52563
492708.13053699996,5458743.34515
492708.13053699996,5458743.34515
492716.48676400003,5458743.067009999
492722.82366000005,5458742.85571
492730.17022299994,5458742.61098
492740.575649,5458742.26442
492565.834471,5458632.46985
492571.007758,5458632.27252
492571.007758,5458632.27252
492571.007758,5458632.27252
492571.007758,5458632.27252
492571.007758,5458632.27252
492571.007758,5458632.27252
492631.5724,5458639.08274
492634.544449,5458638.96799
492636.590811,5458638.89006
492677.78877399996,5458637.298690001
492694.9546,5458636.63562
492728.422807,5458626.19197
492593.66909,5459081.3661
492593.66909,5459081.3661
493504.75161700003,5459018.089819999
492118.2,5458573.12313
492118.2,5458573.12313
492118.2,5458573.12313
492121.80110100005,5458572.30164
492122.644059,5458572.109619999
492122.644059,5458572.109619999
492122.644059,5458572.109619999
492122.644059,5458572.109619999
492123.793357,5458571.84743
492123.793357,5458571.84743
492167.731455,5458552.44481
492167.731455,5458552.44481
492168.98249799997,5458552.1596800005
492579.93503,5458506.93191
492579.93503,5458506.93191
492579.93503,5458506.93191
492620.24681599997,5458520.17678
492642.004796,5458524.921630001
492642.004796,5458524.921630001
492678.25351999997,5458536.8548
492710.437172,5458526.65154
492710.437172,5458526.65154
492710.437172,5458526.65154
492710.437172,5458526.65154
492710.437172,5458526.65154
492710.437172,5458526.65154
492710.437172,5458526.65154
492710.437172,5458526.65154
492710.437172,5458526.65154
492710.437172,5458526.65154
492710.437172,5458526.65154
492710.437172,5458526.65154
492725.41358,5458526.160680001
492764.826514,5458961.90406
492579.904865,5458147.5223199995
492579.904865,5458147.5223199995
492582.982947,5458147.420080001
492617.21221499995,5458155.43068
492707.37573800003,5458143.28276
492707.37573800003,5458143.28276
492707.37573800003,5458143.28276
492707.37573800003,5458143.28276
492709.825993,5458143.20142
492709.825993,5458143.20142
495653.643437,5459246.907000001
496225.305657,5459015.56016
490111.72643599997,5460522.77815
492572.436531,5458943.45718
492576.37447299995,5458952.488030001
492577.880028,5458943.29527
492668.02126400004,5458949.75997
493350.47319799993,5459011.18115
493350.47319799993,5459011.18115
492575.051004,5458227.54213
492575.051004,5458227.54213
491970.766563,5458449.178169999
491092.41904300003,5457867.46622
492548.32820299995,5450920.30398
495381.88903900003,5459016.01792
491595.663009,5458208.57842
492699.26409799996,5457805.88165
492577.48290600005,5458321.51661
492626.62195299997,5458332.46194
492181.773633,5456595.54084
492105.923551,5456406.132259999
492125.058508,5456294.352030001
492096.682106,5455683.41977
492082.239374,5457519.545059999
492105.004775,5457497.4609199995
492192.03561099997,5457516.09337
492192.03561099997,5457516.09337
492192.03561099997,5457516.09337
492123.26109,5457403.5547
492123.26109,5457403.5547
492123.26109,5457403.5547
492102.36751199997,5452559.96672
492102.36751199997,5452559.96672
492233.207925,5457184.1895
492112.560282,5451183.42835
492112.560282,5451183.42835
492223.42553999997,5456983.55903
492072.51532,5456714.97647
492185.662535,5458931.11703
492185.662535,5458931.11703
492185.662535,5458931.11703
492185.662535,5458931.11703
492185.662535,5458931.11703
492195.41667700006,5458919.07071
492202.329756,5458917.2378
492216.265771,5458913.542640001
492226.52528999996,5458910.82272
491773.944775,5458495.49851
491773.944775,5458495.49851
491773.944775,5458495.49851
491795.097054,5458476.1282
491795.097054,5458476.1282
491795.097067,5458476.12818
491811.64872399997,5458473.36588
491828.530562,5458445.50455
491828.530562,5458445.50455
492029.254847,5458865.51091
492107.390113,5458835.14154
492121.20736400003,5458830.98701
492137.376188,5458826.12527
492137.376188,5458826.12527
492137.376188,5458826.12527
492148.020499,5458832.47333
492148.84185699996,5458822.67795
492148.84185699996,5458822.67795
492150.605454,5458822.14752
492179.696949,5458822.94876
492179.696949,5458822.94876
492179.696949,5458822.94876
492182.563592,5458822.08701
492182.563626,5458822.08701
492182.563626,5458822.08701
492186.01793900004,5458821.0483800005
492186.01793900004,5458821.0483800005
492193.60056899994,5458809.219819999
492105.935075,5455139.88847
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492074.18941800005,5458729.98359
492053.69789899996,5458745.2402800005
492076.663225,5458738.786619999
492155.234694,5458707.61065
492155.234694,5458707.61065
492155.234696,5458707.61065
492155.234696,5458707.61065
492172.327312,5458702.96126
492063.49545299995,5457589.511030001
492192.11739300005,5457576.83861
492201.32169300003,5459032.166180001
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.267803,5459031.64618
492203.680949,5459041.0006
492204.64777700003,5459031.277919999
492204.64779200003,5459031.27794
492204.64779200003,5459031.27794
492204.64779200003,5459031.27794
492204.64779200003,5459031.27794
492204.64779200003,5459031.27794
492204.64779200003,5459031.27794
492204.64779200003,5459031.27794
492204.64779200003,5459031.27794
492204.64779200003,5459031.27794
492204.64779200003,5459031.27794
492204.64779200003,5459031.27794
492212.96305900003,5459029.05732
492212.96305900003,5459029.05732
492212.96305900003,5459029.05732
492212.96305900003,5459029.05732
492212.96305900003,5459029.05732
492212.96305900003,5459029.05732
492212.96305900003,5459029.05732
492215.322316,5459037.89174
492219.615264,5459027.2808300005
492219.615264,5459027.2808300005
492231.95283599995,5459033.45051
492231.95283599995,5459033.45051
492233.521251,5459023.56697
492236.245787,5459022.8396
492236.245787,5459022.8396
492236.245787,5459022.8396
492236.245787,5459022.8396
492241.482684,5459021.4408599995
492241.482684,5459021.4408599995
492241.482684,5459021.4408599995
492249.44411700004,5459019.31475
492251.036404,5459018.88953
492251.036404,5459018.88953
492251.036404,5459018.88953
492251.036404,5459018.88953
495411.94715699996,5458302.26801
486484.41114700004,5457255.45027
488366.80981099996,5457287.67299
489766.25376800005,5459935.78412
489358.97815299995,5459781.04127
491635.153253,5457107.87535
494363.67881300004,5457087.30605
492033.194451,5457178.527969999
489573.90368999995,5459816.13719
489605.41082600004,5459783.94174
489606.4257,5459782.90403
489622.87933100003,5459766.0908699995
495411.04147299996,5459114.31906
495411.04147299996,5459114.31906
495437.031451,5456313.01647
495352.094388,5456213.51443
495365.65603400004,5455630.45247
495310.57745100005,5453577.0036
495208.854296,5452259.22608
495217.80408800003,5452060.5165800005
495212.10709799995,5451939.71791
495382.719137,5457025.65316
495462.20543100004,5457024.78312
495241.450346,5451307.60785
495292.713814,5451307.05459
495292.713814,5451307.05459
495292.713814,5451307.05459
495292.713814,5451307.05459
495292.713814,5451307.05459
495292.713814,5451307.05459
495292.713814,5451307.05459
495292.713814,5451307.05459
495292.713814,5451307.05459
495292.713814,5451307.05459
495389.643867,5458712.32077
489840.867199,5460013.82713
486353.952705,5457305.311319999
495281.80899399996,5454697.7236
495287.197188,5454682.81691
495334.864758,5454660.71672
495351.24886800005,5454638.14
489063.835203,5457267.26867
489698.07229,5459846.79585
496984.379604,5457098.70533
495379.23422399996,5458918.45862
495379.23422399996,5458918.45862
495427.65265600005,5458111.58144
495466.10029499995,5459025.140459999
488985.94361099997,5456690.39167
488985.94361099997,5456690.39167
488918.92270500003,5456175.07965
488915.014112,5457564.2221
489007.13955799997,5457561.72185
489056.129029,5457560.39254
489057.11514099996,5457462.45711
488965.253829,5454374.30285
488964.291817,5457376.58229
489056.74661800003,5457365.22976
488731.623479,5453549.06568
488918.688873,5453534.90857
488833.990777,5451787.37661
488944.841662,5457179.64336
488881.373386,5451267.05652
488933.76796599996,5456893.24819
488894.717926,5456790.29952
489038.294384,5456786.44739
494643.20714899997,5457075.29688
488973.833355,5457668.26065
488974.18152,5457668.2516
489061.928945,5457656.82941
491802.61853000004,5457116.64076
495515.90013699996,5458301.29615
491463.302939,5457054.97001
491463.302939,5457054.97001
491463.302939,5457054.97001
491463.302939,5457054.97001
495370.705913,5451529.94871
495370.705913,5451529.94871
492954.285326,5457018.77394
495565.71055600006,5459122.92693
495565.71055600006,5459122.92693
495595.03568000003,5459113.914419999
495494.21198599995,5455585.88677
495501.75784,5454787.308019999
495492.391157,5454679.98018
495304.89483999996,5454548.19815
495358.655161,5453789.98872
495395.399089,5453336.45907
495354.241692,5452960.39828
495544.218163,5457106.9859
495342.931436,5452049.20665
495500.745401,5457015.203480001
495500.745401,5457015.203480001
495584.734539,5458710.58626
495611.578757,5458710.524180001
495582.41397700005,5458812.98388
495540.425464,5457525.016009999
493093.492206,5457021.591630001
497829.857701,5456979.55875
495363.30651,5454629.46801
494511.396898,5457009.2454
495334.13738100004,5451387.90217
495554.007328,5459215.54642
495607.518739,5459224.428730001
495589.40006499994,5458915.76224
497933.133344,5456981.313709999
495512.454529,5458203.72796
495619.571942,5458202.8736
495619.571942,5458202.8736
488868.17561599996,5456684.20434
488848.55269,5456372.02645
488603.56278000004,5454066.81529
488512.985192,5453849.05562
488512.985192,5453849.05562
488512.985192,5453849.05562
488490.635833,5452835.06004
488650.413433,5452822.59545
488758.543176,5457280.72976
488629.03771899996,5451870.66696
488775.383854,5456793.596
495575.402471,5459400.563080001
495623.123375,5459490.13181
495623.123375,5459490.13181
490625.581225,5457033.840369999
491939.979408,5456971.11771
487553.47507299995,5457112.82388
491656.68272299995,5456919.97441
497748.163663,5456793.6991
